paper_id,ee_identifier,PI_decision,d1,d1_rationale,d2,d2_rationale,d1_ne_d2,primary_outcome,verifier_decision,verifier_rationale,final_outcome,primary_parse_error,primary_error,verifier_parse_error,verifier_error,primary_request_hash,verifier_request_hash,primary_wall_s,verifier_wall_s,reprocessed_after_interrupt
354,EE-202,exclude,include,"The paper describes a semi-autonomous stereotactic brain biopsy robotic system, which involves a robotic component that controls or directs a physical robot to execute a surgical action. It mentions improvements in autonomy level, surgical safety, and surgeon-robot collaboration, aligning with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The specialty is neurosurgery, which is excluded unless the task is generalizable. However, the paper describes a stereotactic brain biopsy, which is a specialty-specific task, but the focus is on the robotic system's autonomy and collaboration, making it eligible for inclusion under the specified criteria.",include,"The paper describes a semi-autonomous stereotactic brain biopsy robotic system, which involves a robotic component that controls or directs a physical robot to execute a surgical action. It mentions improvements in autonomy level, surgical safety, and surgeon-robot collaboration, aligning with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The specialty is neurosurgery, which is excluded unless the task is generalizable. However, the paper describes a stereotactic brain biopsy, which is a specialty-specific task, but the focus is on the robotic system's autonomy and collaboration, making it eligible for inclusion under the specified criteria.",False,IN,exclude,"The paper focuses on neurosurgery, which is an excluded specialty. While the abstract mentions semi-autonomy, the specialty exclusion overrides this. The instructions state to exclude neurosurgery papers unless they describe a generalizable autonomous task, which this does not appear to be.",FLAGGED,False,False,False,False,47d614b0b9f31b7845ceeb52113206994c08509248a0a7f64b88a17fa4da1161,6b7a13eac55f6509201bbe8ed95861e8b47e88e5639707f259f02c23c6bf3faa,7.699,7.827,False
598,EE-446,exclude,include,"The paper describes the development of a robotic system for autonomous percutaneous vertebroplasty, which is a surgical task. The title and abstract suggest the system is autonomous, and it involves a physical robotic component performing a surgical action. The task is within the scope of spinal surgery, which is included in the specialty scope.",include,"The paper describes the development of a robotic system for autonomous percutaneous vertebroplasty, which is a surgical task. The title and abstract suggest the system is autonomous, and it involves a physical robotic component performing a surgical action. The task is within the scope of spinal surgery, which is included in the specialty scope.",False,IN,exclude,"The specialty is neurosurgery, which is an excluded specialty. While the abstract mentions 'autonomous vertebroplasty', the procedure itself falls within the scope of neurosurgery and is therefore excluded based on the specialty guidelines.",FLAGGED,False,False,False,False,d6d42311172b21ea4ca51dd240b1368c35767e850e369b2e1ee4b33665ce147c,1ca4ff8ac3488873bc3a3583723d3e86f97c36feeaace644d376d5bf9a9a37a3,4.761,6.983,False
360,EE-208,exclude,include,"The paper describes a novel spinal robotic system for autonomous laminectomy in thoracic and lumbar vertebrae, involving a physical surgical task on cadavers. The system is described as autonomous, which aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The study involves a physical robotic component that controls or directs a physical robot to execute a surgical action, meeting the criteria for inclusion.",include,"The paper describes a novel spinal robotic system for autonomous laminectomy in thoracic and lumbar vertebrae, involving a physical surgical task on cadavers. The system is described as autonomous, which aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The study involves a physical robotic component that controls or directs a physical robot to execute a surgical action, meeting the criteria for inclusion.",False,IN,exclude,"The specialty is neurosurgery, which is an excluded specialty. While the abstract mentions 'autonomous laminectomy', the focus is specifically on a neurosurgical procedure, and therefore falls under the exclusion criteria.",FLAGGED,False,False,False,False,3c3f834b35bd1da32de9022b6d22466ad639448144e544c0fdbd7963adbaa16a,1a4aea3fef32e3fe868657d13488a41f67f4310b35b2f6e7187516f54af4254d,5.51,6.711,False
302,EE-150,exclude,include,"The paper describes an autonomous robotic system for spinal decompression, which involves a physical surgical task (spinal decompression) and an autonomous robotic component that controls the execution of the surgical action. It aligns with the inclusion criteria for autonomous surgical robotics, particularly in the context of spinal surgery (included specialty). The abstract mentions accuracy and safety evaluation of the robotic system for autonomous planning and cutting, which meets the focus on task accuracy and autonomy level.",include,"The paper describes an autonomous robotic system for spinal decompression, which involves a physical surgical task (spinal decompression) and an autonomous robotic component that controls the execution of the surgical action. It aligns with the inclusion criteria for autonomous surgical robotics, particularly in the context of spinal surgery (included specialty). The abstract mentions accuracy and safety evaluation of the robotic system for autonomous planning and cutting, which meets the focus on task accuracy and autonomy level.",False,IN,exclude,"The specialty is neurosurgery, which is an excluded specialty. While the task is described as 'autonomous', the context is specifically spinal decompression, making it a specialty-specific task and therefore ineligible per the exclusion criteria.",FLAGGED,False,False,False,False,2f93e2b75221f67afca48ce00b6e945ab4a3808f4d2938e9836a271897abf750,4ac71ea61afd66559339ed0feac904876c98b9daa5917f5bc17c04d110a44f39,6.02,6.155,False
603,EE-451,exclude,include,"The paper describes an autonomous robotic system for cranial-milling tasks in in vitro animal experiments. The robotic system autonomously performs the surgical task with minimal human intervention, using a model-free adaptive nonlinear force control algorithm. This aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics, as the robot controls the physical execution of the surgical action without continuous human control.",include,"The paper describes an autonomous robotic system for cranial-milling tasks in in vitro animal experiments. The robotic system autonomously performs the surgical task with minimal human intervention, using a model-free adaptive nonlinear force control algorithm. This aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics, as the robot controls the physical execution of the surgical action without continuous human control.",False,IN,exclude,"The specialty is neurosurgery, which is explicitly excluded. While the paper describes autonomous skull milling, it falls within an excluded specialty. The instructions state to exclude neurosurgery papers unless the task is generalizable, and skull milling is a neurosurgery-specific task.",FLAGGED,False,False,False,False,e348811b2ecf998aed7fb10786fbc26298a6738cafcb1264951698ef7b0f9fc9,64efafffcff913ddd096b2c7194638f0a3b3352805453c8b9e534cfbf7d4c543,5.561,7.673,False
372,EE-220,exclude,include,"The paper describes an autonomous spinal robotic system for transforaminal lumbar epidural injections, which involves a physical surgical task (injection) and an autonomous robotic component. The abstract mentions the system allowed for comparable placement as a freehand technique, suggesting autonomous control of the robotic system to perform the injection. This aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics performing physical surgical tasks.",include,"The paper describes an autonomous spinal robotic system for transforaminal lumbar epidural injections, which involves a physical surgical task (injection) and an autonomous robotic component. The abstract mentions the system allowed for comparable placement as a freehand technique with improved accuracy and precision, indicating the robotic system controls or directs the execution of a surgical action. The task is within the scope of spinal surgery, which is included in the specialty scope.",False,IN,exclude,"The abstract describes a robotic system assisting with injections, but does not detail any autonomous or semi-autonomous behavior. The system appears to facilitate accurate placement, but doesn't indicate independent decision-making regarding motion or execution. Furthermore, the procedure (transforaminal lumbar epidural injections) falls within the excluded specialty of neurosurgery.",FLAGGED,False,False,False,False,d53c6e65e81a5dec1e73d37ade2c52e4dd1b386a9d77489584865e7b2fabfbc2,1ac3da9de80382b05c96e646505e0b0a79e34790de344ec447810e22bc9bddb7,5.749,9.139,False
450,EE-298,exclude,include,"The paper mentions a robotic platform for neuroendoscopy and describes accurate tool targeting under both autonomous and hands-on control, suggesting the involvement of autonomous or semi-autonomous robotic systems in a surgical context. Neuroendoscopy falls under the included specialty (neurosurgery), and the mention of autonomous control meets the criteria for inclusion.",include,"The paper mentions a robotic platform for neuroendoscopy and describes accurate tool targeting under both autonomous and hands-on control, suggesting the involvement of autonomous or semi-autonomous robotic systems. The title and abstract imply the use of a physical robotic system for a surgical task, which aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The specialty is neurosurgery, which is excluded unless the task is generalizable. However, the paper does not clearly specify whether the task is specialty-specific or generalizable, so it is included with caution.",False,IN,exclude,"The specialty is neurosurgery, which is explicitly excluded unless the task is generalizable. The abstract only mentions 'autonomous' and 'hands-on control' without detailing a generalizable task or indicating the autonomy extends beyond simple control switching. It's likely a teleoperated system with some autonomous assistance for targeting, which does not meet the criteria for inclusion.",FLAGGED,False,False,False,False,1b5994f0949e753318202fa0d8b3f0f2987ef598f84b73902dcce72f8192802d,b5c9695e7b2112b0e2bee88fed4b816284f91608354c4a200fc183176550c39a,5.867,9.331,False
582,EE-430,exclude,include,"The paper describes a neurosurgical robot system (RONNA) that performs autonomous localization strategies to improve the accuracy of robotic positioning during frameless stereotactic neurosurgery. The system autonomously executes physical surgical tasks (positioning of surgical instruments) and evaluates the impact of different localization strategies on task accuracy. This involves autonomous robotic control of physical movement during a surgical task, meeting the inclusion criteria for autonomous or semi-autonomous surgical robotics.",include,"The paper describes a neurosurgical robot system (RONNA) that performs autonomous localization strategies to improve the accuracy of robotic positioning during frameless stereotactic neurosurgery. The system autonomously executes physical surgical tasks (positioning of surgical instruments) and evaluates the impact of different localization strategies on task accuracy. This involves autonomous robotic control of physical movement during a surgical task, meeting the inclusion criteria for autonomous or semi-autonomous surgical robotics.",False,IN,exclude,"While the abstract mentions a 'robot system for frameless stereotactic neurosurgery', it focuses on localization strategies to *improve accuracy* rather than demonstrating autonomous or semi-autonomous surgical task execution. The robot appears to be positioned by the system, but there's no evidence of it independently planning or executing surgical actions. It's likely a highly precise positioning system used *within* a teleoperated neurosurgical workflow, not an autonomous system itself. This fails test #1 and #2.",FLAGGED,False,False,False,False,7cb3a2c734f7fc28c15042a357fa6ce3d26962dd61581114d99165debb8eec75,48b59f5b93f9e2e1acf461a949c08259a5c784cd19e665465a4dc8de22ed4513,6.061,12.409,False
737,EE-585,exclude,include,"The paper discusses position planning for collaborating robots with an application in neurosurgery, which falls under the included specialty. The mention of collaborating robots suggests the involvement of autonomous or semi-autonomous robotic systems performing physical surgical tasks, aligning with the inclusion criteria.",include,"The paper discusses position planning for collaborating robots with an application in neurosurgery, which falls under the included specialty. The mention of collaborating robots suggests the involvement of autonomous or semi-autonomous robotic systems performing physical surgical tasks, aligning with the inclusion criteria.",False,IN,exclude,"The paper focuses on neurosurgery, which is an excluded specialty. While the abstract mentions 'collaborating robots', it does not explicitly state that the robots perform any autonomous surgical actions. The focus appears to be on position planning for collaboration, not autonomous execution of surgical tasks. Therefore, it fails to meet the inclusion criteria regarding autonomous/semi-autonomous surgical robotics.",FLAGGED,False,False,False,False,5e68679ad48b64dc714ce433513e82aa1d1f68b8a87e5b0df575621ed89e8d75,300b2c982eebff27267a7f59c2fa74be4fbeef07183b5cc021d8f1262bc44823,3.916,9.485,False
264,EE-112,exclude,include,"The paper describes a robotic system for craniotomy that involves autonomous path planning using CT images. The system generates surgical paths and optimizes them for robotic execution, which aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The study involves a physical surgical task (craniotomy) and includes validation on phantoms and in vivo models.",include,"The paper describes a robotic system for craniotomy that involves autonomous path planning using CT images. The system generates surgical paths and optimizes them for robotic execution, which aligns with the inclusion criteria for autonomous or semi-autonomous surgical robotics. The study involves a physical surgical task (craniotomy) and includes validation on phantoms and in vivo models.",False,IN,include,"The abstract explicitly states the development of a path planning method for *robotic* craniotomy that *automatically generates surgical paths* and integrates with *force-based robotic surgical systems*. It involves a physical surgical task performed on skull phantoms and living dogs, and is presented as original research. The mention of 'autonomous robotic neurosurgery' suggests a level of autonomy beyond simple teleoperation.",IN,False,False,False,False,442d34466e6df0983ea292c5f118ac3bbd2dd1f3b36f9fbda455b7bc5dd34206,61772af04e74f7a53ad7ae25565cc2973450d1c97eec27627b9f9912f8c73beb,5.211,9.574,False
413,EE-261,exclude,include,"The paper describes a robot-based system that autonomously navigates and performs neuroregistration and neuronavigation tasks in a surgical context. The system plans robot motion based on image data and autonomously guides the surgical tool to a target, indicating a level of autonomy in executing a physical surgical task. The task involves precision and navigation, which are relevant to surgical robotics. The paper is within the scope of neurosurgery, which is excluded unless the task is generalizable. However, the described task (neuroregistration and neuronavigation) is a generalizable autonomous capability, not specialty-specific. The paper meets the inclusion criteria for language, peer-reviewed status, and involves an autonomous robotic component controlling a physical robot to execute a surgical action.",include,"The paper describes a robot-based system that autonomously navigates and performs neuroregistration and neuronavigation tasks in a surgical context. The system plans robot motion based on image data and autonomously guides the surgical tool to a target, indicating a level of autonomy in executing a physical surgical task. The task involves precision and navigation, which are key aspects of surgical robotics. The paper also mentions phantom testing and accuracy metrics, which align with the inclusion criteria for physical surgical tasks. The system is not purely teleoperated or manual, and it involves an autonomous robotic component controlling the physical robot.",False,IN,exclude,"The paper describes a neurosurgical application, which is an excluded specialty. While the abstract details autonomous navigation and registration, the specialty context dictates exclusion based on the defined scope. The task is specifically neurosurgical (neuronavigation to a target), not a generalizable autonomous task.",FLAGGED,False,False,False,False,eb0676e17dbdef4e3decabcd7b117c7f7359d2d4181f62432ef46176e6d5cfd0,a5ccafc12bd5dcb4a0b6d6b44034c5d0ab21a225f9a16a45e14ebd2b79fe9a0b,8.084,8.236,False
429,EE-277,exclude,include,"The paper describes a robot-guided neuromapping system during robotic-assisted transanal TME surgery, involving a microfork electrostimulation probe controlled by the robotic system. This represents a semi-autonomous or fully autonomous robotic component directing a physical robot to execute a surgical action (neuromapping). The task is performed in a clinical setting (human patients) and involves a physical surgical task. The system is not purely teleoperated or manual, and the paper meets the inclusion criteria for surgical robotics with autonomy.",include,"The paper describes a robot-guided neuromapping system during robotic-assisted transanal TME surgery, involving a microfork electrostimulation probe controlled by the robotic system. This represents a semi-autonomous or fully autonomous robotic component directing a physical robot to execute a surgical action (neuromapping). The task is performed in a clinical setting (human patients) and involves a physical surgical task. The system is not purely teleoperated or manual, and the paper meets the inclusion criteria for surgical robotics with autonomy.",False,IN,exclude,"While the paper describes a 'robot-guided' neuromapping process, the abstract indicates the robot is used to *position* a probe for neuromapping, but the neuromapping itself (electrophysiological evaluation) is still performed and directed by the surgeon. The robot does not independently perform a surgical task or make decisions about surgical actions; it's a positioning aid. This falls under purely teleoperated/master-slave control, as the surgeon maintains full control over the surgical process. It does not meet the criteria for autonomous or semi-autonomous surgical robotics.",FLAGGED,False,False,False,False,0bce7aa6d6a6618b01bdb9becdf7132243b263e9041d94cbea28ccdc02c81a11,b87f62b9bc031c3dc1d0801e3a6e9532f8bfe50546e6b6030bb835c2b8e68af2,6.757,13.204,False
800,EE-648,exclude,include,"The paper describes the use of a robotic-arm-based force control system in neurosurgical practice, employing reinforcement learning (Deep Deterministic Policy Gradient) to autonomously optimize force control during surgery. This involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action, meeting the inclusion criteria for autonomous or semi-autonomous surgical robotics. The study is peer-reviewed, involves a physical surgical task (neurosurgery), and is within the specified specialty scope (neurosurgery).",include,"The paper describes the use of a robotic-arm-based force control system in neurosurgical practice, employing reinforcement learning (Deep Deterministic Policy Gradient) to autonomously optimize force control during surgery. This involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action, meeting the inclusion criteria for autonomous or semi-autonomous surgical robotics. The study is peer-reviewed, involves a physical surgical task (neurosurgery), and is within the specified specialty scope (neurosurgery).",False,IN,exclude,"The abstract describes a reinforcement learning agent optimizing force control for a robotic arm *during* neurosurgical practice, but does not explicitly state the robot *executes* any surgical action autonomously. It focuses on determining optimal control parameters (arm speed, force) rather than the robot independently performing a surgical task. The work appears to be focused on control algorithm development, not autonomous surgical execution. Additionally, the specialty is neurosurgery, which is excluded.",FLAGGED,False,False,False,False,a8e1b14d42d09fcaa516843df8768677ca9a66e1e04032a237f3a48ba543a3d0,2844772124a0cbedfbbb4fc686b678a21cbfdc7d0fa3fe4b446e8a1953ffa935,6.586,11.149,False
435,EE-283,exclude,include,"The paper describes a semi-autonomous robotic system used in a bench-top study for image-guided brain tumour resection, which involves a physical surgical task (neurosurgery) and an autonomous/semi-autonomous robotic component. It meets the inclusion criteria for involving a physical surgical task and a robotic system with autonomy.",include,"The paper describes a semi-autonomous robotic system used in a bench-top study for image-guided brain tumour resection, which involves a physical surgical task (neurosurgery) and an autonomous/semi-autonomous robotic component. It meets the inclusion criteria for semi-autonomous surgical robotics in a preclinical setting.",False,IN,exclude,"The abstract describes a 'semi-automated' setup, but the context is neurosurgery, which is an excluded specialty. While the paper involves a physical task, the specialty exclusion overrides inclusion criteria. The abstract does not provide enough detail to confirm a generalizable autonomous task beyond the neurosurgical context.",FLAGGED,False,False,False,False,9946f35d27b7f42e893601cb97282a98a3217ac8ab1df915c4f83f5691a4167e,1bb46fb877e22bbf7e19482472f27995f95c294325850bb3ea8d7f172309d1b8,4.686,8.341,False
